,Data,Godzina,ZAP
6008,20160907,10,21217.612999999998
6009,20160907,11,21265.987999999998
6010,20160907,12,21530.013
6011,20160907,13,21652.938
6012,20160907,14,21636.0
6013,20160907,15,21348.813
6014,20160907,16,21196.338
6015,20160907,17,20892.725
6016,20160907,18,20607.35
6017,20160907,19,20418.663
6018,20160907,20,21534.862999999998
6019,20160907,21,22342.787999999997
6020,20160907,22,20663.888
6021,20160907,23,18784.525
6022,20160907,24,17347.288
6023,20160908,1,16255.613000000001
6024,20160908,2,15779.4
6025,20160908,3,15395.925
6026,20160908,4,15400.238000000001
6027,20160908,5,15616.025
6028,20160908,6,16076.263
6029,20160908,7,17977.45
6030,20160908,8,19971.05
6031,20160908,9,20811.988
6032,20160908,10,21301.287999999997
6033,20160908,11,21365.325
6034,20160908,12,21763.487999999998
6035,20160908,13,21967.662999999997
6036,20160908,14,22076.125
6037,20160908,15,21800.75
6038,20160908,16,21630.675
6039,20160908,17,21228.575
6040,20160908,18,20837.875
6041,20160908,19,20549.675
6042,20160908,20,21612.925
6043,20160908,21,22344.575
6044,20160908,22,20754.4
6045,20160908,23,18710.075
6046,20160908,24,17268.813000000002
6047,20160909,1,16314.738000000001
6048,20160909,2,15659.888
6049,20160909,3,15287.325
6050,20160909,4,15341.988000000001
6051,20160909,5,15521.575
6052,20160909,6,16005.65
6053,20160909,7,17883.75
6054,20160909,8,19870.913
6055,20160909,9,20922.413
6056,20160909,10,21546.888
6057,20160909,11,21647.35
6058,20160909,12,22049.938
6059,20160909,13,22154.95
6060,20160909,14,22175.125
6061,20160909,15,21885.4
6062,20160909,16,21548.8
6063,20160909,17,21068.662999999997
6064,20160909,18,20882.963
6065,20160909,19,20585.638
6066,20160909,20,21532.2
6067,20160909,21,21972.563
6068,20160909,22,20321.75
6069,20160909,23,18615.1
6070,20160909,24,17295.063000000002
6071,20160910,1,16357.263
6072,20160910,2,15702.25
6073,20160910,3,15364.913
6074,20160910,4,15242.763
6075,20160910,5,15175.613000000001
6076,20160910,6,15140.238000000001
6077,20160910,7,15654.838
6078,20160910,8,16934.625
6079,20160910,9,18325.55
6080,20160910,10,19197.65
6081,20160910,11,19537.425
6082,20160910,12,19817.75
6083,20160910,13,19713.488
6084,20160910,14,19440.2
6085,20160910,15,18935.263
6086,20160910,16,18554.975
6087,20160910,17,18199.713
6088,20160910,18,17958.113
6089,20160910,19,17874.213
6090,20160910,20,18971.975
6091,20160910,21,19315.175
6092,20160910,22,18108.375
6093,20160910,23,16893.9
6094,20160910,24,15613.875
6095,20160911,1,14701.675
6096,20160911,2,14042.075
6097,20160911,3,13588.725
6098,20160911,4,13420.25
6099,20160911,5,13408.025
6100,20160911,6,13329.175
6101,20160911,7,13079.375
6102,20160911,8,14017.638
6103,20160911,9,15287.488000000001
6104,20160911,10,16304.425
6105,20160911,11,16989.238
6106,20160911,12,17198.638
6107,20160911,13,17237.4
6108,20160911,14,17261.425
6109,20160911,15,16915.725
6110,20160911,16,16654.938000000002
6111,20160911,17,16390.5
6112,20160911,18,16359.913
6113,20160911,19,16507.8
6114,20160911,20,18009.838
6115,20160911,21,18427.725
6116,20160911,22,17338.775
6117,20160911,23,16278.213
6118,20160911,24,15130.0
6119,20160912,1,14331.75
6120,20160912,2,13973.675
6121,20160912,3,13773.263
6122,20160912,4,13831.825
6123,20160912,5,14144.913
6124,20160912,6,14854.188
6125,20160912,7,17080.313000000002
6126,20160912,8,19385.9
6127,20160912,9,20652.5
6128,20160912,10,21232.338
6129,20160912,11,21449.875
6130,20160912,12,21766.125
6131,20160912,13,22037.95
6132,20160912,14,22171.987999999998
6133,20160912,15,21808.675
6134,20160912,16,21503.412999999997
6135,20160912,17,21174.362999999998
6136,20160912,18,20806.188000000002
6137,20160912,19,20540.6
6138,20160912,20,21984.763
6139,20160912,21,22291.9
6140,20160912,22,20529.125
6141,20160912,23,18618.825
6142,20160912,24,17270.425
6143,20160913,1,16180.625
6144,20160913,2,15699.313
6145,20160913,3,15332.588
6146,20160913,4,15401.225
6147,20160913,5,15660.35
6148,20160913,6,16200.438
6149,20160913,7,18137.125
6150,20160913,8,20051.488
6151,20160913,9,21082.188
6152,20160913,10,21542.7
6153,20160913,11,21668.063
6154,20160913,12,22123.275
6155,20160913,13,22311.325
6156,20160913,14,22338.763
6157,20160913,15,21970.875
6158,20160913,16,21673.2
6159,20160913,17,21318.85
6160,20160913,18,20883.388
6161,20160913,19,20670.163
6162,20160913,20,22088.75
6163,20160913,21,22283.975
6164,20160913,22,20467.188000000002
6165,20160913,23,18560.1
6166,20160913,24,17069.225
6167,20160914,1,16093.725
6168,20160914,2,15549.413
6169,20160914,3,15139.738000000001
6170,20160914,4,15194.213
6171,20160914,5,15399.0
6172,20160914,6,15993.725
6173,20160914,7,17821.463
6174,20160914,8,19894.063000000002
6175,20160914,9,20843.6
6176,20160914,10,21281.25
6177,20160914,11,21383.088
6178,20160914,12,21745.013
6179,20160914,13,21918.987999999998
6180,20160914,14,21868.263
6181,20160914,15,21641.175
6182,20160914,16,21392.463
6183,20160914,17,21053.813
6184,20160914,18,20614.55
6185,20160914,19,20481.913
6186,20160914,20,22057.05
6187,20160914,21,22107.088
6188,20160914,22,20285.963
6189,20160914,23,18423.1
6190,20160914,24,16987.588
6191,20160915,1,15909.138
6192,20160915,2,15473.3
6193,20160915,3,15172.038
6194,20160915,4,15129.638
6195,20160915,5,15372.713
6196,20160915,6,15958.538
6197,20160915,7,17760.813000000002
6198,20160915,8,19707.4
6199,20160915,9,20782.613
6200,20160915,10,21175.138
6201,20160915,11,21069.7
6202,20160915,12,21413.688
6203,20160915,13,21559.725
6204,20160915,14,21591.563
6205,20160915,15,21309.088
6206,20160915,16,21206.588
6207,20160915,17,20753.913
6208,20160915,18,20408.625
6209,20160915,19,20427.513
6210,20160915,20,21973.987999999998
6211,20160915,21,21836.638
6212,20160915,22,20048.913
6213,20160915,23,18110.388
6214,20160915,24,16738.1
6215,20160916,1,15824.775
6216,20160916,2,15296.113000000001
6217,20160916,3,14996.338
6218,20160916,4,15091.375
6219,20160916,5,15240.638
6220,20160916,6,15846.313
6221,20160916,7,17671.588
6222,20160916,8,19494.675
6223,20160916,9,20507.738
6224,20160916,10,20996.25
6225,20160916,11,21089.375
6226,20160916,12,21450.438
6227,20160916,13,21685.0
6228,20160916,14,21768.513
6229,20160916,15,21479.05
6230,20160916,16,21275.487999999998
6231,20160916,17,20961.438000000002
6232,20160916,18,20484.013
6233,20160916,19,20333.275
6234,20160916,20,21727.612999999998
6235,20160916,21,21480.287999999997
6236,20160916,22,19774.438000000002
6237,20160916,23,18053.863
6238,20160916,24,16818.9
6239,20160917,1,15847.0
6240,20160917,2,15195.363000000001
6241,20160917,3,14814.638
6242,20160917,4,14681.225
6243,20160917,5,14704.238000000001
6244,20160917,6,14735.438
6245,20160917,7,15141.025
6246,20160917,8,16452.35
6247,20160917,9,17869.463
6248,20160917,10,18705.625
6249,20160917,11,19018.575
6250,20160917,12,19240.575
6251,20160917,13,18990.188000000002
6252,20160917,14,18711.363
6253,20160917,15,18156.425
6254,20160917,16,17801.275
6255,20160917,17,17537.825
6256,20160917,18,17432.975
6257,20160917,19,17600.913
6258,20160917,20,18993.8
6259,20160917,21,18668.4
6260,20160917,22,17276.038
6261,20160917,23,16101.625
6262,20160917,24,15047.763
6263,20160918,1,14037.325
6264,20160918,2,13379.95
6265,20160918,3,13147.038
6266,20160918,4,12913.538
6267,20160918,5,12836.15
6268,20160918,6,12816.063
6269,20160918,7,12810.788
6270,20160918,8,13578.013
6271,20160918,9,14691.825
6272,20160918,10,15592.863000000001
6273,20160918,11,16154.625
6274,20160918,12,16347.025
6275,20160918,13,16269.825
6276,20160918,14,16258.575
6277,20160918,15,15936.225
6278,20160918,16,15628.2
6279,20160918,17,15534.438
6280,20160918,18,15659.15
6281,20160918,19,16401.25
6282,20160918,20,17910.35
6283,20160918,21,17711.163
6284,20160918,22,16590.963
6285,20160918,23,15523.6
6286,20160918,24,14427.45
6287,20160919,1,13521.5
6288,20160919,2,13123.225
6289,20160919,3,13074.925
6290,20160919,4,13075.838
6291,20160919,5,13385.188
6292,20160919,6,14289.9
6293,20160919,7,16791.763
6294,20160919,8,18995.225
6295,20160919,9,20229.788
6296,20160919,10,20685.275
6297,20160919,11,20703.163
6298,20160919,12,20918.913
6299,20160919,13,20972.875
6300,20160919,14,21043.188
6301,20160919,15,20681.363
6302,20160919,16,20487.563000000002
6303,20160919,17,20111.138
6304,20160919,18,20009.438000000002
6305,20160919,19,20212.488
6306,20160919,20,21668.688
6307,20160919,21,21440.213
6308,20160919,22,19758.6
6309,20160919,23,17902.8
6310,20160919,24,16601.313000000002
6311,20160920,1,15651.313
6312,20160920,2,15226.6
6313,20160920,3,14952.075
6314,20160920,4,14919.675
6315,20160920,5,15187.65
6316,20160920,6,15806.538
6317,20160920,7,17975.0
6318,20160920,8,19761.625
6319,20160920,9,20710.188000000002
6320,20160920,10,21030.375
6321,20160920,11,20807.913
6322,20160920,12,21070.563
6323,20160920,13,21142.375
6324,20160920,14,21199.563
6325,20160920,15,20826.913
6326,20160920,16,20625.375
6327,20160920,17,20395.75
6328,20160920,18,20327.213
6329,20160920,19,20693.1
6330,20160920,20,22078.575
6331,20160920,21,21752.225
6332,20160920,22,20021.45
6333,20160920,23,18247.275
6334,20160920,24,16845.375
6335,20160921,1,15844.688
6336,20160921,2,15213.863000000001
6337,20160921,3,14953.488000000001
6338,20160921,4,14989.225
6339,20160921,5,15207.713
6340,20160921,6,15941.45
6341,20160921,7,18020.35
6342,20160921,8,19891.588
6343,20160921,9,20889.225
6344,20160921,10,21152.15
6345,20160921,11,20961.2
6346,20160921,12,21301.95
6347,20160921,13,21322.675
6348,20160921,14,21288.737999999998
6349,20160921,15,20883.863
6350,20160921,16,20729.963
6351,20160921,17,20413.775
6352,20160921,18,20227.188000000002
6353,20160921,19,20577.563000000002
6354,20160921,20,22182.575
6355,20160921,21,21880.8
6356,20160921,22,20146.95
6357,20160921,23,18250.15
6358,20160921,24,16791.038
6359,20160922,1,15721.663
6360,20160922,2,15310.063
6361,20160922,3,14964.563
6362,20160922,4,14964.663
6363,20160922,5,15228.025
6364,20160922,6,15957.25
6365,20160922,7,18108.95
6366,20160922,8,19925.625
6367,20160922,9,20892.175
6368,20160922,10,21117.925
6369,20160922,11,20984.475
6370,20160922,12,21284.713
6371,20160922,13,21263.275
6372,20160922,14,21263.475
6373,20160922,15,20968.85
6374,20160922,16,20663.125
6375,20160922,17,20339.575
6376,20160922,18,20111.413
6377,20160922,19,20528.575
6378,20160922,20,22284.475
6379,20160922,21,21868.775
6380,20160922,22,20194.325
6381,20160922,23,18412.538
6382,20160922,24,17070.775
6383,20160923,1,15992.25
6384,20160923,2,15384.075
6385,20160923,3,15115.175
6386,20160923,4,15125.95
6387,20160923,5,15359.638
6388,20160923,6,16089.575
6389,20160923,7,18009.738
6390,20160923,8,19894.313000000002
6391,20160923,9,20832.463
6392,20160923,10,21096.775
6393,20160923,11,21105.4
6394,20160923,12,21268.55
6395,20160923,13,21211.912999999997
6396,20160923,14,21115.9
6397,20160923,15,20791.0
6398,20160923,16,20653.713
6399,20160923,17,20436.95
6400,20160923,18,20249.575
6401,20160923,19,20559.363
6402,20160923,20,22101.025
6403,20160923,21,21589.188
6404,20160923,22,20002.363
6405,20160923,23,18198.8
6406,20160923,24,16865.675
6407,20160924,1,15879.313
6408,20160924,2,15253.25
6409,20160924,3,14848.025
6410,20160924,4,14782.363000000001
6411,20160924,5,14810.088
6412,20160924,6,14866.65
6413,20160924,7,15538.425
6414,20160924,8,16719.188000000002
6415,20160924,9,18151.925
6416,20160924,10,19063.038
6417,20160924,11,19309.363
6418,20160924,12,19349.238
6419,20160924,13,19095.225
6420,20160924,14,18922.963
6421,20160924,15,18239.813000000002
6422,20160924,16,17900.688000000002
6423,20160924,17,17682.5
6424,20160924,18,17540.763
6425,20160924,19,18201.35
6426,20160924,20,19638.825
6427,20160924,21,19219.875
6428,20160924,22,17992.95
6429,20160924,23,16714.663
6430,20160924,24,15343.25
6431,20160925,1,14400.55
6432,20160925,2,13729.7
6433,20160925,3,13426.963
6434,20160925,4,13309.725
6435,20160925,5,13240.988000000001
6436,20160925,6,13363.5
6437,20160925,7,13318.175
6438,20160925,8,13929.138
6439,20160925,9,15059.788
6440,20160925,10,16093.988000000001
6441,20160925,11,16669.963
6442,20160925,12,16780.775
6443,20160925,13,16831.938000000002
6444,20160925,14,16729.55
6445,20160925,15,16307.438
6446,20160925,16,15875.788
6447,20160925,17,15676.525
6448,20160925,18,15884.438
6449,20160925,19,16695.638
6450,20160925,20,18502.4
6451,20160925,21,17940.763
6452,20160925,22,16863.15
6453,20160925,23,15758.213
6454,20160925,24,14588.038
6455,20160926,1,13841.138
6456,20160926,2,13511.2
6457,20160926,3,13407.25
6458,20160926,4,13466.338
6459,20160926,5,13788.85
6460,20160926,6,14717.55
6461,20160926,7,17304.4
6462,20160926,8,19456.15
6463,20160926,9,20674.738
6464,20160926,10,21119.438
6465,20160926,11,21001.875
6466,20160926,12,21157.625
6467,20160926,13,21190.912999999997
6468,20160926,14,21167.612999999998
6469,20160926,15,20865.225
6470,20160926,16,20642.038
6471,20160926,17,20428.2
6472,20160926,18,20172.45
6473,20160926,19,20769.913
6474,20160926,20,22337.775
6475,20160926,21,21784.875
6476,20160926,22,20057.025
6477,20160926,23,18257.1
6478,20160926,24,16880.213
6479,20160927,1,16017.838
6480,20160927,2,15543.1
6481,20160927,3,15242.9
6482,20160927,4,15287.975
6483,20160927,5,15522.963
6484,20160927,6,16277.838
6485,20160927,7,18427.85
6486,20160927,8,20305.125
6487,20160927,9,21186.7
6488,20160927,10,21417.15
6489,20160927,11,21187.525
6490,20160927,12,21332.862999999998
6491,20160927,13,21508.125
6492,20160927,14,21396.125
6493,20160927,15,20979.237999999998
6494,20160927,16,20784.55
6495,20160927,17,20520.375
6496,20160927,18,20344.513
6497,20160927,19,21030.563
6498,20160927,20,22584.263
6499,20160927,21,22069.675
6500,20160927,22,20437.888
6501,20160927,23,18568.438000000002
6502,20160927,24,17177.375
6503,20160928,1,16133.638
6504,20160928,2,15578.313
6505,20160928,3,15283.688
6506,20160928,4,15255.688
6507,20160928,5,15489.638
6508,20160928,6,16145.05
6509,20160928,7,18305.125
6510,20160928,8,20033.075
6511,20160928,9,21127.05
6512,20160928,10,21437.263
6513,20160928,11,21260.037999999997
6514,20160928,12,21429.763
6515,20160928,13,21475.15
6516,20160928,14,21360.263
6517,20160928,15,21004.813
6518,20160928,16,20859.013
6519,20160928,17,20628.538
6520,20160928,18,20524.938000000002
6521,20160928,19,21267.112999999998
6522,20160928,20,22579.537999999997
6523,20160928,21,21915.7
6524,20160928,22,20154.8
6525,20160928,23,18429.113
6526,20160928,24,17109.688000000002
6527,20160929,1,16152.65
6528,20160929,2,15604.113000000001
6529,20160929,3,15254.325
6530,20160929,4,15327.05
6531,20160929,5,15487.55
6532,20160929,6,16186.8
6533,20160929,7,18238.588
6534,20160929,8,19972.15
6535,20160929,9,20836.35
6536,20160929,10,21077.75
6537,20160929,11,21014.737999999998
6538,20160929,12,21314.438
6539,20160929,13,21389.375
6540,20160929,14,21340.313
6541,20160929,15,20937.675
6542,20160929,16,20763.738
6543,20160929,17,20412.838
6544,20160929,18,20284.675
6545,20160929,19,21130.162999999997
6546,20160929,20,22611.412999999997
6547,20160929,21,21822.3
6548,20160929,22,20104.438000000002
6549,20160929,23,18342.488
6550,20160929,24,16980.95
6551,20160930,1,16060.863000000001
6552,20160930,2,15429.188
6553,20160930,3,15100.738000000001
6554,20160930,4,15077.813
6555,20160930,5,15254.413
6556,20160930,6,15978.863000000001
6557,20160930,7,18116.713
6558,20160930,8,19805.025
6559,20160930,9,20841.388
6560,20160930,10,21240.013
6561,20160930,11,21139.9
6562,20160930,12,21410.8
6563,20160930,13,21408.525
6564,20160930,14,21314.15
6565,20160930,15,20993.825
6566,20160930,16,20746.875
6567,20160930,17,20455.638
6568,20160930,18,20327.725
6569,20160930,19,21069.95
6570,20160930,20,22329.025
6571,20160930,21,21576.825
6572,20160930,22,19883.263
6573,20160930,23,18189.663
6574,20160930,24,16828.013
6575,20161001,1,15850.788
6576,20161001,2,15244.463
6577,20161001,3,14878.525
6578,20161001,4,14835.063
6579,20161001,5,14769.4
6580,20161001,6,14856.7
6581,20161001,7,15584.875
6582,20161001,8,16654.488
6583,20161001,9,17904.813000000002
6584,20161001,10,18710.513
6585,20161001,11,19042.075
6586,20161001,12,19169.738
6587,20161001,13,19024.875
6588,20161001,14,18826.388
6589,20161001,15,18280.063000000002
6590,20161001,16,17865.838
6591,20161001,17,17700.713
6592,20161001,18,17647.0
6593,20161001,19,18549.063000000002
6594,20161001,20,19588.588
6595,20161001,21,18932.15
6596,20161001,22,17562.263
6597,20161001,23,16367.775
6598,20161001,24,15255.513
6599,20161002,1,14209.588
6600,20161002,2,13595.938
6601,20161002,3,13299.475
6602,20161002,4,13149.05
6603,20161002,5,13148.75
6604,20161002,6,13313.738000000001
6605,20161002,7,13503.15
6606,20161002,8,13870.975
6607,20161002,9,14950.938
6608,20161002,10,15982.563
6609,20161002,11,16544.125
6610,20161002,12,16675.85
6611,20161002,13,16525.525
6612,20161002,14,16559.725
6613,20161002,15,16309.563
6614,20161002,16,15911.463
6615,20161002,17,15807.625
6616,20161002,18,16115.138
6617,20161002,19,17430.55
6618,20161002,20,18509.738
6619,20161002,21,18061.413
6620,20161002,22,17070.225
6621,20161002,23,15934.025
6622,20161002,24,14786.113000000001
